year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2022,6,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",525.00,197.00,82.42,9.88,32.26,0.92,71.52,30.00,0.00,13521.00,5565.00,850.00,1180.00,59.00,5867.00
2022,6,AA,American Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",1394.00,538.00,170.97,22.40,166.88,0.39,177.36,94.00,1.00,39771.00,13892.00,2311.00,8974.00,20.00,14574.00
2022,6,AA,American Airlines Network,BNA,"Nashville, TN: Nashville International",512.00,193.00,67.27,9.40,27.29,0.61,88.44,31.00,1.00,13406.00,4138.00,867.00,1258.00,37.00,7106.00
2022,6,AA,American Airlines Network,BOS,"Boston, MA: Logan International",1847.00,568.00,213.13,22.17,124.92,2.06,205.72,124.00,1.00,40463.00,14466.00,3068.00,6526.00,90.00,16313.00
2022,6,AA,American Airlines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",364.00,146.00,59.01,6.31,22.10,1.18,57.40,34.00,0.00,9443.00,3703.00,605.00,962.00,158.00,4015.00
2022,6,AA,American Airlines Network,CLT,"Charlotte, NC: Charlotte Douglas International",9406.00,2364.00,709.97,118.55,465.88,2.63,1066.98,648.00,32.00,213761.00,75931.00,12664.00,30796.00,151.00,94219.00
2022,6,AA,American Airlines Network,DCA,"Washington, DC: Ronald Reagan Washington National",2318.00,624.00,185.52,35.14,160.97,1.63,240.74,228.00,10.00,45578.00,13406.00,3958.00,8262.00,99.00,19853.00
2022,6,AA,American Airlines Network,DEN,"Denver, CO: Denver International",720.00,255.00,99.30,13.73,55.00,1.04,85.93,35.00,6.00,18290.00,6456.00,1621.00,2370.00,42.00,7801.00
2022,6,AA,American Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",12411.00,3137.00,994.64,159.30,559.29,6.97,1416.80,601.00,65.00,273956.00,109056.00,17343.00,26831.00,246.00,120480.00
2022,6,AA,American Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",325.00,90.00,36.33,3.52,12.16,0.00,37.99,17.00,0.00,5407.00,1957.00,245.00,425.00,0.00,2780.00
2022,6,AA,American Airlines Network,EWR,"Newark, NJ: Newark Liberty International",792.00,286.00,95.11,12.16,83.22,2.32,93.20,81.00,6.00,21007.00,6663.00,1242.00,5313.00,61.00,7728.00
2022,6,AA,American Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",502.00,147.00,57.86,7.98,32.65,1.53,46.97,35.00,2.00,9630.00,3996.00,712.00,1460.00,48.00,3414.00
2022,6,AA,American Airlines Network,IAD,"Washington, DC: Washington Dulles International",123.00,42.00,19.66,2.43,4.70,0.29,14.90,10.00,0.00,2670.00,950.00,342.00,200.00,15.00,1163.00
2022,6,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",538.00,190.00,77.92,13.40,33.01,0.00,65.68,39.00,0.00,11504.00,4352.00,1271.00,1478.00,0.00,4403.00
2022,6,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1339.00,369.00,136.45,21.07,105.00,0.75,105.72,93.00,6.00,30737.00,12837.00,2066.00,7421.00,74.00,8339.00
2022,6,AA,American Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",1163.00,363.00,134.20,13.67,65.39,2.00,147.74,54.00,4.00,24152.00,8780.00,1569.00,2612.00,75.00,11116.00
2022,6,AA,American Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",2557.00,791.00,308.54,27.56,212.41,4.11,238.38,130.00,2.00,62809.00,28520.00,2194.00,8600.00,228.00,23267.00
2022,6,AA,American Airlines Network,LGA,"New York, NY: LaGuardia",1847.00,553.00,175.83,17.50,167.67,1.64,190.36,225.00,8.00,41273.00,11864.00,1761.00,12800.00,69.00,14779.00
2022,6,AA,American Airlines Network,MCO,"Orlando, FL: Orlando International",1445.00,510.00,173.61,31.75,151.54,1.13,151.97,70.00,17.00,35571.00,11940.00,2998.00,8390.00,54.00,12189.00
2022,6,AA,American Airlines Network,MIA,"Miami, FL: Miami International",4451.00,1355.00,435.30,70.05,458.55,1.75,389.35,374.00,38.00,114252.00,44877.00,7382.00,25828.00,70.00,36095.00
2022,6,AA,American Airlines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",323.00,130.00,48.92,4.84,10.21,1.00,65.04,14.00,0.00,8606.00,3295.00,446.00,456.00,18.00,4391.00
2022,6,AA,American Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",4635.00,1088.00,337.14,51.46,231.66,1.66,466.09,277.00,19.00,91174.00,32704.00,4996.00,11894.00,117.00,41463.00
2022,6,AA,American Airlines Network,PHL,"Philadelphia, PA: Philadelphia International",3026.00,817.00,288.36,42.18,158.42,0.21,327.83,246.00,7.00,75450.00,28062.00,4506.00,8734.00,16.00,34132.00
2022,6,AA,American Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",3711.00,889.00,350.00,28.99,164.13,1.57,344.30,181.00,7.00,83567.00,38037.00,2315.00,7871.00,60.00,35284.00
2022,6,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",681.00,226.00,93.08,6.61,48.22,0.20,77.89,36.00,0.00,13802.00,5591.00,578.00,1710.00,14.00,5909.00
2022,6,AA,American Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",476.00,174.00,79.45,7.31,40.13,0.00,47.11,18.00,2.00,12241.00,4983.00,539.00,1643.00,0.00,5076.00
2022,6,AA,American Airlines Network,SFO,"San Francisco, CA: San Francisco International",795.00,285.00,107.78,13.95,87.93,0.32,75.02,39.00,1.00,16638.00,6685.00,1433.00,3481.00,9.00,5030.00
2022,6,AA,American Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",270.00,91.00,42.29,2.00,9.00,0.56,37.14,23.00,3.00,5291.00,2524.00,147.00,384.00,28.00,2208.00
2022,6,AA,American Airlines Network,TPA,"Tampa, FL: Tampa International",993.00,335.00,117.94,21.81,81.65,0.51,113.10,68.00,5.00,22458.00,7658.00,1559.00,4023.00,18.00,9200.00
2022,5,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",529.00,157.00,56.03,7.15,26.65,1.66,65.52,6.00,0.00,9921.00,3223.00,657.00,1041.00,41.00,4959.00
2022,5,AA,American Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",1391.00,320.00,97.42,10.70,119.49,0.84,91.56,21.00,2.00,19600.00,5903.00,1195.00,4704.00,29.00,7769.00
2022,5,AA,American Airlines Network,BNA,"Nashville, TN: Nashville International",538.00,133.00,39.08,5.84,27.48,0.79,59.80,8.00,0.00,9060.00,2837.00,367.00,1408.00,43.00,4405.00
2022,5,AA,American Airlines Network,BOS,"Boston, MA: Logan International",1888.00,469.00,162.51,16.73,131.55,1.23,156.99,33.00,2.00,29316.00,9809.00,1737.00,5581.00,29.00,12160.00
2022,5,AA,American Airlines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",268.00,64.00,20.16,5.52,8.75,0.00,29.57,4.00,0.00,4939.00,1791.00,485.00,273.00,0.00,2390.00
2022,5,AA,American Airlines Network,CLT,"Charlotte, NC: Charlotte Douglas International",8455.00,1693.00,450.61,135.86,434.62,5.67,666.23,108.00,19.00,139881.00,46319.00,12574.00,21820.00,162.00,59006.00
2022,5,AA,American Airlines Network,DCA,"Washington, DC: Ronald Reagan Washington National",2212.00,539.00,147.46,14.17,203.14,1.54,172.69,68.00,17.00,33942.00,8711.00,1320.00,8811.00,61.00,15039.00
2022,5,AA,American Airlines Network,DEN,"Denver, CO: Denver International",671.00,159.00,55.87,2.81,50.65,1.70,47.96,6.00,3.00,7884.00,2864.00,148.00,1981.00,36.00,2855.00
2022,5,AA,American Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",11902.00,2163.00,652.32,208.82,488.08,4.10,809.68,170.00,27.00,195830.00,72815.00,19842.00,26402.00,142.00,76629.00
2022,5,AA,American Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",273.00,73.00,31.20,3.13,10.77,0.00,27.90,2.00,0.00,3991.00,1539.00,228.00,481.00,0.00,1743.00
2022,5,AA,American Airlines Network,EWR,"Newark, NJ: Newark Liberty International",776.00,315.00,80.97,7.63,158.79,0.00,67.61,25.00,4.00,21478.00,5467.00,641.00,9723.00,0.00,5647.00
2022,5,AA,American Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",440.00,93.00,31.35,5.51,31.88,0.08,24.18,4.00,5.00,5739.00,1800.00,400.00,1482.00,8.00,2049.00
2022,5,AA,American Airlines Network,IAD,"Washington, DC: Washington Dulles International",161.00,46.00,20.23,2.42,5.31,0.00,18.03,3.00,0.00,4116.00,1695.00,153.00,367.00,0.00,1901.00
2022,5,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",580.00,138.00,51.36,6.10,33.50,0.00,47.04,12.00,3.00,8340.00,3060.00,577.00,1253.00,0.00,3450.00
2022,5,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1395.00,327.00,100.42,17.36,131.61,2.68,74.93,41.00,8.00,22880.00,8779.00,1601.00,6361.00,161.00,5978.00
2022,5,AA,American Airlines Network,LAS,"Las Vegas, NV: McCarran International",1036.00,244.00,82.45,8.60,77.19,0.43,75.33,8.00,1.00,15598.00,5826.00,666.00,3613.00,15.00,5478.00
2022,5,AA,American Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",2506.00,438.00,189.37,22.28,91.44,0.41,134.50,22.00,0.00,34349.00,15649.00,1986.00,3568.00,12.00,13134.00
2022,5,AA,American Airlines Network,LGA,"New York, NY: LaGuardia",1930.00,546.00,156.74,19.09,225.12,0.00,145.04,101.00,8.00,32686.00,8896.00,1219.00,12615.00,0.00,9956.00
2022,5,AA,American Airlines Network,MCO,"Orlando, FL: Orlando International",1473.00,346.00,122.08,20.05,112.69,1.15,90.03,23.00,3.00,19897.00,7020.00,1166.00,4907.00,61.00,6743.00
2022,5,AA,American Airlines Network,MIA,"Miami, FL: Miami International",4921.00,992.00,305.82,36.99,367.06,0.95,281.18,131.00,35.00,70257.00,25492.00,3678.00,16675.00,29.00,24383.00
2022,5,AA,American Airlines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",246.00,53.00,19.68,1.17,12.99,0.00,19.16,2.00,3.00,3178.00,1422.00,46.00,432.00,0.00,1278.00
2022,5,AA,American Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",4103.00,767.00,228.94,30.75,189.46,2.84,315.00,72.00,17.00,62598.00,26002.00,2481.00,7362.00,86.00,26667.00
2022,5,AA,American Airlines Network,PHL,"Philadelphia, PA: Philadelphia International",2688.00,568.00,174.23,18.83,170.68,0.07,204.19,47.00,4.00,36955.00,13698.00,1602.00,6725.00,1.00,14929.00
2022,5,AA,American Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",3971.00,510.00,204.51,19.12,82.48,1.14,202.75,14.00,3.00,51892.00,25328.00,1634.00,3107.00,61.00,21762.00
2022,5,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",585.00,132.00,56.61,5.16,19.75,0.00,50.49,6.00,0.00,7760.00,3055.00,309.00,787.00,0.00,3609.00
2022,5,AA,American Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",442.00,133.00,54.11,4.25,45.08,0.17,29.39,3.00,0.00,6773.00,2455.00,383.00,1611.00,10.00,2314.00
2022,5,AA,American Airlines Network,SFO,"San Francisco, CA: San Francisco International",725.00,198.00,63.32,6.57,81.17,0.03,46.92,11.00,0.00,11188.00,3617.00,586.00,2973.00,1.00,4011.00
2022,5,AA,American Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",275.00,68.00,25.58,2.31,16.05,0.00,24.07,2.00,0.00,3989.00,2029.00,130.00,494.00,0.00,1336.00
2022,5,AA,American Airlines Network,TPA,"Tampa, FL: Tampa International",1087.00,264.00,78.73,10.04,80.32,0.00,94.92,21.00,6.00,17424.00,4862.00,750.00,3255.00,0.00,8557.00
2022,4,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",555.00,150.00,65.91,0.93,23.20,0.27,59.68,15.00,0.00,10221.00,4470.00,91.00,962.00,13.00,4685.00
2022,4,AA,American Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",1344.00,324.00,87.94,7.85,125.99,0.53,101.69,26.00,3.00,20238.00,4917.00,507.00,6662.00,8.00,8144.00
2022,4,AA,American Airlines Network,BNA,"Nashville, TN: Nashville International",467.00,106.00,41.22,1.27,22.57,0.00,40.94,7.00,1.00,5951.00,2012.00,131.00,1139.00,0.00,2669.00
2022,4,AA,American Airlines Network,BOS,"Boston, MA: Logan International",1764.00,290.00,114.41,4.46,53.97,0.67,116.49,31.00,1.00,18309.00,6314.00,796.00,2040.00,19.00,9140.00
2022,4,AA,American Airlines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",308.00,64.00,29.53,2.69,8.18,0.00,23.60,6.00,0.00,4118.00,1644.00,235.00,529.00,0.00,1710.00
2022,4,AA,American Airlines Network,CLT,"Charlotte, NC: Charlotte Douglas International",7561.00,1096.00,393.61,34.82,226.82,2.04,438.71,148.00,18.00,94737.00,43772.00,3782.00,10593.00,69.00,36521.00
2022,4,AA,American Airlines Network,DCA,"Washington, DC: Ronald Reagan Washington National",2158.00,420.00,113.01,15.28,108.66,0.26,182.78,40.00,4.00,31085.00,9201.00,1620.00,4429.00,9.00,15826.00
